"article_id","store_id","brand","brand_name","category","category_name","subcategory","subcategory_name"
2,2,3598,"top ramen",3543,"noodles",3599,"instant noodles"
2,3,3598,"top ramen",3543,"noodles",3599,"instant noodles"
2,4,3598,"top ramen",3543,"noodles",3599,"instant noodles"
2,5,3598,"top ramen",3543,"noodles",3599,"instant noodles"
3,2,3598,"top ramen",3543,"noodles",3599,"instant noodles"
3,3,3598,"top ramen",3543,"noodles",3599,"instant noodles"
3,4,3598,"top ramen",3543,"noodles",3599,"instant noodles"
3,5,3598,"top ramen",3543,"noodles",3599,"instant noodles"
7,2,3598,"top ramen",3543,"noodles",3599,"instant noodles"
7,3,3598,"top ramen",3543,"noodles",3599,"instant noodles"
7,4,3598,"top ramen",3543,"noodles",3599,"instant noodles"
7,5,3598,"top ramen",3543,"noodles",3599,"instant noodles"
8,2,3598,"top ramen",3543,"noodles",3599,"instant noodles"
8,3,3598,"top ramen",3543,"noodles",3599,"instant noodles"
8,4,3598,"top ramen",3543,"noodles",3599,"instant noodles"
8,5,3598,"top ramen",3543,"noodles",3599,"instant noodles"
11,2,3598,"top ramen",3543,"noodles",3599,"instant noodles"
11,3,3598,"top ramen",3543,"noodles",3599,"instant noodles"
11,4,3598,"top ramen",3543,"noodles",3599,"instant noodles"
11,5,3598,"top ramen",3543,"noodles",3599,"instant noodles"
13,2,3598,"top ramen",3543,"noodles",3599,"instant noodles"
13,3,3598,"top ramen",3543,"noodles",3599,"instant noodles"
13,4,3598,"top ramen",3543,"noodles",3599,"instant noodles"
13,5,3598,"top ramen",3543,"noodles",3599,"instant noodles"
14,2,3598,"top ramen",3543,"noodles",3599,"instant noodles"
14,3,3598,"top ramen",3543,"noodles",3599,"instant noodles"
14,4,3598,"top ramen",3543,"noodles",3599,"instant noodles"
14,5,3598,"top ramen",3543,"noodles",3599,"instant noodles"
15,2,3598,"top ramen",3543,"noodles",3599,"instant noodles"
15,3,3598,"top ramen",3543,"noodles",3599,"instant noodles"
15,4,3598,"top ramen",3543,"noodles",3599,"instant noodles"
15,5,3598,"top ramen",3543,"noodles",3599,"instant noodles"
23,2,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
23,3,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
23,4,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
23,5,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
24,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
24,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
24,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
24,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
25,2,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
25,3,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
25,4,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
25,5,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
26,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
26,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
26,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
26,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
27,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
27,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
27,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
27,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
28,2,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
28,3,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
28,4,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
28,5,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
29,2,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
29,3,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
29,4,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
29,5,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
30,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
30,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
30,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
30,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
33,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
33,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
33,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
33,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
34,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
34,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
34,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
34,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
37,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
37,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
37,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
37,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
39,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
39,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
39,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
39,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
40,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
40,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
40,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
40,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
41,2,3601,"horlicks",3539,"breakfast cereals",3605,"oats"
41,3,3601,"horlicks",3539,"breakfast cereals",3605,"oats"
41,4,3601,"horlicks",3539,"breakfast cereals",3605,"oats"
41,5,3601,"horlicks",3539,"breakfast cereals",3605,"oats"
42,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
42,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
42,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
42,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
43,2,3601,"horlicks",3538,"biscuits",3606,"glucose marie & milk biscuits"
43,3,3601,"horlicks",3538,"biscuits",3606,"glucose marie & milk biscuits"
43,4,3601,"horlicks",3538,"biscuits",3606,"glucose marie & milk biscuits"
43,5,3601,"horlicks",3538,"biscuits",3606,"glucose marie & milk biscuits"
44,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
44,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
44,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
44,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
48,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
48,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
48,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
48,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
49,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
49,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
49,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
49,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
50,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
50,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
50,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
50,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
51,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
51,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
51,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
51,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
53,2,3607,"iodex",3556,"otc",3709,"pain relievers"
53,3,3607,"iodex",3556,"otc",3709,"pain relievers"
53,4,3607,"iodex",3556,"otc",3709,"pain relievers"
53,5,3607,"iodex",3556,"otc",3709,"pain relievers"
54,2,3607,"iodex",3556,"otc",3709,"pain relievers"
54,3,3607,"iodex",3556,"otc",3709,"pain relievers"
54,4,3607,"iodex",3556,"otc",3709,"pain relievers"
54,5,3607,"iodex",3556,"otc",3709,"pain relievers"
56,2,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
56,3,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
56,4,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
56,5,3601,"horlicks",3530,"energy & health drinks",3603,"health drinks"
58,2,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
58,3,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
58,4,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
58,5,3602,"boost",3530,"energy & health drinks",3603,"health drinks"
62,2,3609,"maltova",3530,"energy & health drinks",3603,"health drinks"
62,3,3609,"maltova",3530,"energy & health drinks",3603,"health drinks"
62,4,3609,"maltova",3530,"energy & health drinks",3603,"health drinks"
62,5,3609,"maltova",3530,"energy & health drinks",3603,"health drinks"
65,2,3612,"saffola",3539,"breakfast cereals",3605,"oats"
65,3,3612,"saffola",3539,"breakfast cereals",3605,"oats"
65,4,3612,"saffola",3539,"breakfast cereals",3605,"oats"
65,5,3612,"saffola",3539,"breakfast cereals",3605,"oats"
66,2,3612,"saffola",3539,"breakfast cereals",3605,"oats"
66,3,3612,"saffola",3539,"breakfast cereals",3605,"oats"
66,4,3612,"saffola",3539,"breakfast cereals",3605,"oats"
66,5,3612,"saffola",3539,"breakfast cereals",3605,"oats"
67,2,3612,"saffola",3539,"breakfast cereals",3605,"oats"
67,3,3612,"saffola",3539,"breakfast cereals",3605,"oats"
67,4,3612,"saffola",3539,"breakfast cereals",3605,"oats"
67,5,3612,"saffola",3539,"breakfast cereals",3605,"oats"
68,2,3612,"saffola",3539,"breakfast cereals",3605,"oats"
68,3,3612,"saffola",3539,"breakfast cereals",3605,"oats"
68,4,3612,"saffola",3539,"breakfast cereals",3605,"oats"
68,5,3612,"saffola",3539,"breakfast cereals",3605,"oats"
69,2,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
69,3,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
69,4,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
69,5,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
70,2,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
70,3,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
70,4,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
70,5,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
73,2,3612,"saffola",3539,"breakfast cereals",3605,"oats"
73,3,3612,"saffola",3539,"breakfast cereals",3605,"oats"
73,4,3612,"saffola",3539,"breakfast cereals",3605,"oats"
73,5,3612,"saffola",3539,"breakfast cereals",3605,"oats"
75,2,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
75,3,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
75,4,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
75,5,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
76,2,3612,"saffola",3539,"breakfast cereals",3605,"oats"
76,3,3612,"saffola",3539,"breakfast cereals",3605,"oats"
76,4,3612,"saffola",3539,"breakfast cereals",3605,"oats"
76,5,3612,"saffola",3539,"breakfast cereals",3605,"oats"
77,2,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
77,3,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
77,4,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
77,5,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
78,2,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
78,3,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
78,4,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
78,5,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
79,2,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
79,3,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
79,4,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
79,5,3613,"comfort",3562,"detergents",3614,"pre & post wash care"
80,2,3615,"pears",3557,"personal hygiene",5169,"bath soap"
80,3,3615,"pears",3557,"personal hygiene",5169,"bath soap"
80,4,3615,"pears",3557,"personal hygiene",5169,"bath soap"
80,5,3615,"pears",3557,"personal hygiene",5169,"bath soap"
81,2,3615,"pears",3557,"personal hygiene",5169,"bath soap"
81,3,3615,"pears",3557,"personal hygiene",5169,"bath soap"
81,4,3615,"pears",3557,"personal hygiene",5169,"bath soap"
81,5,3615,"pears",3557,"personal hygiene",5169,"bath soap"
82,2,3617,"rin",3562,"detergents",3618,"washing powders"
82,3,3617,"rin",3562,"detergents",3618,"washing powders"
82,4,3617,"rin",3562,"detergents",3618,"washing powders"
82,5,3617,"rin",3562,"detergents",3618,"washing powders"
84,2,3617,"rin",3562,"detergents",3618,"washing powders"
84,3,3617,"rin",3562,"detergents",3618,"washing powders"
84,4,3617,"rin",3562,"detergents",3618,"washing powders"
84,5,3617,"rin",3562,"detergents",3618,"washing powders"
85,2,3617,"rin",3562,"detergents",3618,"washing powders"
85,3,3617,"rin",3562,"detergents",3618,"washing powders"
85,4,3617,"rin",3562,"detergents",3618,"washing powders"
85,5,3617,"rin",3562,"detergents",3618,"washing powders"
86,2,3617,"rin",3562,"detergents",3618,"washing powders"
86,3,3617,"rin",3562,"detergents",3618,"washing powders"
86,4,3617,"rin",3562,"detergents",3618,"washing powders"
86,5,3617,"rin",3562,"detergents",3618,"washing powders"
87,2,3617,"rin",3562,"detergents",3618,"washing powders"
87,3,3617,"rin",3562,"detergents",3618,"washing powders"
87,4,3617,"rin",3562,"detergents",3618,"washing powders"
87,5,3617,"rin",3562,"detergents",3618,"washing powders"
88,2,3617,"rin",3562,"detergents",3729,"washing bars"
88,3,3617,"rin",3562,"detergents",3729,"washing bars"
88,4,3617,"rin",3562,"detergents",3729,"washing bars"
88,5,3617,"rin",3562,"detergents",3729,"washing bars"
89,2,3617,"rin",3562,"detergents",3729,"washing bars"
89,3,3617,"rin",3562,"detergents",3729,"washing bars"
89,4,3617,"rin",3562,"detergents",3729,"washing bars"
89,5,3617,"rin",3562,"detergents",3729,"washing bars"
90,2,3617,"rin",3562,"detergents",3729,"washing bars"
90,3,3617,"rin",3562,"detergents",3729,"washing bars"
90,4,3617,"rin",3562,"detergents",3729,"washing bars"
90,5,3617,"rin",3562,"detergents",3729,"washing bars"
91,2,3617,"rin",3562,"detergents",3618,"washing powders"
91,3,3617,"rin",3562,"detergents",3618,"washing powders"
91,4,3617,"rin",3562,"detergents",3618,"washing powders"
91,5,3617,"rin",3562,"detergents",3618,"washing powders"
92,2,3731,"surf excel",3562,"detergents",3618,"washing powders"
92,3,3731,"surf excel",3562,"detergents",3618,"washing powders"
92,4,3731,"surf excel",3562,"detergents",3618,"washing powders"
92,5,3731,"surf excel",3562,"detergents",3618,"washing powders"
93,2,3730,"ponds",3560,"skin care",3728,"talc"
93,3,3730,"ponds",3560,"skin care",3728,"talc"
93,4,3730,"ponds",3560,"skin care",3728,"talc"
93,5,3730,"ponds",3560,"skin care",3728,"talc"
94,2,3731,"surf excel",3562,"detergents",3618,"washing powders"
94,3,3731,"surf excel",3562,"detergents",3618,"washing powders"
94,4,3731,"surf excel",3562,"detergents",3618,"washing powders"
94,5,3731,"surf excel",3562,"detergents",3618,"washing powders"
95,2,3730,"ponds",3560,"skin care",3728,"talc"
95,3,3730,"ponds",3560,"skin care",3728,"talc"
95,4,3730,"ponds",3560,"skin care",3728,"talc"
95,5,3730,"ponds",3560,"skin care",3728,"talc"
96,2,3730,"ponds",3560,"skin care",3728,"talc"
96,3,3730,"ponds",3560,"skin care",3728,"talc"
96,4,3730,"ponds",3560,"skin care",3728,"talc"
96,5,3730,"ponds",3560,"skin care",3728,"talc"
97,2,3731,"surf excel",3562,"detergents",3618,"washing powders"
97,3,3731,"surf excel",3562,"detergents",3618,"washing powders"
97,4,3731,"surf excel",3562,"detergents",3618,"washing powders"
97,5,3731,"surf excel",3562,"detergents",3618,"washing powders"
98,2,3731,"surf excel",3562,"detergents",3618,"washing powders"
98,3,3731,"surf excel",3562,"detergents",3618,"washing powders"
98,4,3731,"surf excel",3562,"detergents",3618,"washing powders"
98,5,3731,"surf excel",3562,"detergents",3618,"washing powders"
99,2,3730,"ponds",3560,"skin care",3723,"face cream"
99,3,3730,"ponds",3560,"skin care",3723,"face cream"
99,4,3730,"ponds",3560,"skin care",3723,"face cream"
99,5,3730,"ponds",3560,"skin care",3723,"face cream"
102,2,3732,"vim",3573,"utensil cleaners",3734,"dishwash liquids & pastes"
102,3,3732,"vim",3573,"utensil cleaners",3734,"dishwash liquids & pastes"
102,4,3732,"vim",3573,"utensil cleaners",3734,"dishwash liquids & pastes"
102,5,3732,"vim",3573,"utensil cleaners",3734,"dishwash liquids & pastes"
103,2,3730,"ponds",3557,"personal hygiene",3711,"face wash"
103,3,3730,"ponds",3557,"personal hygiene",3711,"face wash"
103,4,3730,"ponds",3557,"personal hygiene",3711,"face wash"
103,5,3730,"ponds",3557,"personal hygiene",3711,"face wash"
105,2,3730,"ponds",3557,"personal hygiene",3711,"face wash"
105,3,3730,"ponds",3557,"personal hygiene",3711,"face wash"
105,4,3730,"ponds",3557,"personal hygiene",3711,"face wash"
105,5,3730,"ponds",3557,"personal hygiene",3711,"face wash"
107,2,3730,"ponds",3560,"skin care",3723,"face cream"
107,3,3730,"ponds",3560,"skin care",3723,"face cream"
107,4,3730,"ponds",3560,"skin care",3723,"face cream"
107,5,3730,"ponds",3560,"skin care",3723,"face cream"
109,2,3736,"wheel",3562,"detergents",3618,"washing powders"
109,3,3736,"wheel",3562,"detergents",3618,"washing powders"
109,4,3736,"wheel",3562,"detergents",3618,"washing powders"
109,5,3736,"wheel",3562,"detergents",3618,"washing powders"
110,2,3736,"wheel",3562,"detergents",3618,"washing powders"
110,3,3736,"wheel",3562,"detergents",3618,"washing powders"
110,4,3736,"wheel",3562,"detergents",3618,"washing powders"
110,5,3736,"wheel",3562,"detergents",3618,"washing powders"
111,2,3736,"wheel",3562,"detergents",3618,"washing powders"
111,3,3736,"wheel",3562,"detergents",3618,"washing powders"
111,4,3736,"wheel",3562,"detergents",3618,"washing powders"
111,5,3736,"wheel",3562,"detergents",3618,"washing powders"
113,2,3730,"ponds",3557,"personal hygiene",3711,"face wash"
113,3,3730,"ponds",3557,"personal hygiene",3711,"face wash"
113,4,3730,"ponds",3557,"personal hygiene",3711,"face wash"
113,5,3730,"ponds",3557,"personal hygiene",3711,"face wash"
114,2,3737,"lakme",3560,"skin care",3721,"body lotion"
114,3,3737,"lakme",3560,"skin care",3721,"body lotion"
114,4,3737,"lakme",3560,"skin care",3721,"body lotion"
114,5,3737,"lakme",3560,"skin care",3721,"body lotion"
115,2,3745,"fair&lovely",3560,"skin care",3723,"face cream"
115,3,3745,"fair&lovely",3560,"skin care",3723,"face cream"
115,4,3745,"fair&lovely",3560,"skin care",3723,"face cream"
115,5,3745,"fair&lovely",3560,"skin care",3723,"face cream"
116,2,3745,"fair&lovely",3560,"skin care",3723,"face cream"
116,3,3745,"fair&lovely",3560,"skin care",3723,"face cream"
116,4,3745,"fair&lovely",3560,"skin care",3723,"face cream"
116,5,3745,"fair&lovely",3560,"skin care",3723,"face cream"
117,2,3745,"fair&lovely",3560,"skin care",3723,"face cream"
117,3,3745,"fair&lovely",3560,"skin care",3723,"face cream"
117,4,3745,"fair&lovely",3560,"skin care",3723,"face cream"
117,5,3745,"fair&lovely",3560,"skin care",3723,"face cream"
119,2,3745,"fair&lovely",3557,"personal hygiene",3711,"face wash"
119,3,3745,"fair&lovely",3557,"personal hygiene",3711,"face wash"
119,4,3745,"fair&lovely",3557,"personal hygiene",3711,"face wash"
119,5,3745,"fair&lovely",3557,"personal hygiene",3711,"face wash"
120,2,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
120,3,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
120,4,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
120,5,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
121,2,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
121,3,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
121,4,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
121,5,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
124,2,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
124,3,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
124,4,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
124,5,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
125,2,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
125,3,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
125,4,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
125,5,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
126,2,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
126,3,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
126,4,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
126,5,3784,"pepsodent",3555,"oral care",3611,"toothpaste"
127,2,3784,"pepsodent",3555,"oral care",3704,"toothbrush"
127,3,3784,"pepsodent",3555,"oral care",3704,"toothbrush"
127,4,3784,"pepsodent",3555,"oral care",3704,"toothbrush"
127,5,3784,"pepsodent",3555,"oral care",3704,"toothbrush"
128,2,3784,"pepsodent",3555,"oral care",3704,"toothbrush"
128,3,3784,"pepsodent",3555,"oral care",3704,"toothbrush"
128,4,3784,"pepsodent",3555,"oral care",3704,"toothbrush"
128,5,3784,"pepsodent",3555,"oral care",3704,"toothbrush"
133,2,3821,"closeup",3555,"oral care",3611,"toothpaste"
133,3,3821,"closeup",3555,"oral care",3611,"toothpaste"
133,4,3821,"closeup",3555,"oral care",3611,"toothpaste"
133,5,3821,"closeup",3555,"oral care",3611,"toothpaste"
134,2,3822,"sil",5191,"jams honey & spreads",3659,"mixed fruit jam"
134,3,3822,"sil",5191,"jams honey & spreads",3659,"mixed fruit jam"
134,4,3822,"sil",5191,"jams honey & spreads",3659,"mixed fruit jam"
134,5,3822,"sil",5191,"jams honey & spreads",3659,"mixed fruit jam"
135,2,3822,"sil",3548,"sauces & ketchup",3674,"chilli & soya sauces"
135,3,3822,"sil",3548,"sauces & ketchup",3674,"chilli & soya sauces"
135,4,3822,"sil",3548,"sauces & ketchup",3674,"chilli & soya sauces"
135,5,3822,"sil",3548,"sauces & ketchup",3674,"chilli & soya sauces"
136,2,3825,"parle",3538,"biscuits",3645,"cream biscuits"
136,3,3825,"parle",3538,"biscuits",3645,"cream biscuits"
136,4,3825,"parle",3538,"biscuits",3645,"cream biscuits"
136,5,3825,"parle",3538,"biscuits",3645,"cream biscuits"
138,2,3826,"top",3538,"biscuits",3648,"salty biscuits"
138,3,3826,"top",3538,"biscuits",3648,"salty biscuits"
138,4,3826,"top",3538,"biscuits",3648,"salty biscuits"
138,5,3826,"top",3538,"biscuits",3648,"salty biscuits"
139,2,3825,"parle",3538,"biscuits",3645,"cream biscuits"
139,3,3825,"parle",3538,"biscuits",3645,"cream biscuits"
139,4,3825,"parle",3538,"biscuits",3645,"cream biscuits"
139,5,3825,"parle",3538,"biscuits",3645,"cream biscuits"
140,2,3825,"parle",3538,"biscuits",3645,"cream biscuits"
140,3,3825,"parle",3538,"biscuits",3645,"cream biscuits"
140,4,3825,"parle",3538,"biscuits",3645,"cream biscuits"
140,5,3825,"parle",3538,"biscuits",3645,"cream biscuits"
141,2,3825,"parle",3538,"biscuits",3648,"salty biscuits"
141,3,3825,"parle",3538,"biscuits",3648,"salty biscuits"
141,4,3825,"parle",3538,"biscuits",3648,"salty biscuits"
141,5,3825,"parle",3538,"biscuits",3648,"salty biscuits"
143,2,3825,"parle",3538,"biscuits",3645,"cream biscuits"
143,3,3825,"parle",3538,"biscuits",3645,"cream biscuits"
143,4,3825,"parle",3538,"biscuits",3645,"cream biscuits"
143,5,3825,"parle",3538,"biscuits",3645,"cream biscuits"
144,2,3825,"parle",3538,"biscuits",3648,"salty biscuits"
144,3,3825,"parle",3538,"biscuits",3648,"salty biscuits"
144,4,3825,"parle",3538,"biscuits",3648,"salty biscuits"
144,5,3825,"parle",3538,"biscuits",3648,"salty biscuits"
145,2,3825,"parle",3538,"biscuits",3648,"salty biscuits"
145,3,3825,"parle",3538,"biscuits",3648,"salty biscuits"
145,4,3825,"parle",3538,"biscuits",3648,"salty biscuits"
145,5,3825,"parle",3538,"biscuits",3648,"salty biscuits"
146,2,3825,"parle",3538,"biscuits",3606,"glucose marie & milk biscuits"
146,3,3825,"parle",3538,"biscuits",3606,"glucose marie & milk biscuits"
146,4,3825,"parle",3538,"biscuits",3606,"glucose marie & milk biscuits"
146,5,3825,"parle",3538,"biscuits",3606,"glucose marie & milk biscuits"
147,2,3825,"parle",3538,"biscuits",3648,"salty biscuits"
147,3,3825,"parle",3538,"biscuits",3648,"salty biscuits"
147,4,3825,"parle",3538,"biscuits",3648,"salty biscuits"
147,5,3825,"parle",3538,"biscuits",3648,"salty biscuits"
148,2,3825,"parle",3538,"biscuits",3645,"cream biscuits"
148,3,3825,"parle",3538,"biscuits",3645,"cream biscuits"
148,4,3825,"parle",3538,"biscuits",3645,"cream biscuits"
148,5,3825,"parle",3538,"biscuits",3645,"cream biscuits"
149,2,3825,"parle",3538,"biscuits",3604,"cookies"
149,3,3825,"parle",3538,"biscuits",3604,"cookies"
149,4,3825,"parle",3538,"biscuits",3604,"cookies"
149,5,3825,"parle",3538,"biscuits",3604,"cookies"
150,2,3825,"parle",3538,"biscuits",3604,"cookies"
150,3,3825,"parle",3538,"biscuits",3604,"cookies"
150,4,3825,"parle",3538,"biscuits",3604,"cookies"
150,5,3825,"parle",3538,"biscuits",3604,"cookies"
151,2,3825,"parle",3538,"biscuits",3645,"cream biscuits"
151,3,3825,"parle",3538,"biscuits",3645,"cream biscuits"
151,4,3825,"parle",3538,"biscuits",3645,"cream biscuits"
151,5,3825,"parle",3538,"biscuits",3645,"cream biscuits"
152,2,3825,"parle",3538,"biscuits",3645,"cream biscuits"
152,3,3825,"parle",3538,"biscuits",3645,"cream biscuits"
152,4,3825,"parle",3538,"biscuits",3645,"cream biscuits"
152,5,3825,"parle",3538,"biscuits",3645,"cream biscuits"
153,2,3832,"johnsons",3550,"baby care",3688,"baby soap"
153,3,3832,"johnsons",3550,"baby care",3688,"baby soap"
153,4,3832,"johnsons",3550,"baby care",3688,"baby soap"
153,5,3832,"johnsons",3550,"baby care",3688,"baby soap"
154,2,3833,"sixer",3538,"biscuits",3648,"salty biscuits"
154,3,3833,"sixer",3538,"biscuits",3648,"salty biscuits"
154,4,3833,"sixer",3538,"biscuits",3648,"salty biscuits"
154,5,3833,"sixer",3538,"biscuits",3648,"salty biscuits"
155,2,3825,"parle",3538,"biscuits",3648,"salty biscuits"
155,3,3825,"parle",3538,"biscuits",3648,"salty biscuits"
155,4,3825,"parle",3538,"biscuits",3648,"salty biscuits"
155,5,3825,"parle",3538,"biscuits",3648,"salty biscuits"
159,2,3825,"parle",3538,"biscuits",3606,"glucose marie & milk biscuits"
159,3,3825,"parle",3538,"biscuits",3606,"glucose marie & milk biscuits"
159,4,3825,"parle",3538,"biscuits",3606,"glucose marie & milk biscuits"
159,5,3825,"parle",3538,"biscuits",3606,"glucose marie & milk biscuits"
160,2,3825,"parle",3510,"chocolates & sweets",3838,"chocolate"
160,3,3825,"parle",3510,"chocolates & sweets",3838,"chocolate"
